time,temp,rhum,wspd
2023-05-07 06:00:00,10.5,72.28,0.36
2023-05-07 07:00:00,10.55,76.79,0.1
2023-05-07 08:00:00,10.06,74.86,0.43
2023-05-07 09:00:00,11.15,71.88,0.25
2023-05-07 10:00:00,13.22,73.64,0.1
2023-05-07 11:00:00,11.01,76.05,0.53
2023-05-07 12:00:00,12.9,67.96,0.93
2023-05-07 13:00:00,13.96,72.53,1.05
2023-05-07 14:00:00,14.37,65.93,1.38
2023-05-07 15:00:00,14.77,59.76,2.06
2023-05-07 16:00:00,18.93,55.39,0.95
2023-05-07 17:00:00,19.34,60.25,2.23
2023-05-07 18:00:00,18.44,53.36,2.33
2023-05-07 19:00:00,21.2,57.18,2.09
2023-05-07 20:00:00,21.64,49.15,2.66
2023-05-07 21:00:00,20.4,55.08,2.69
2023-05-07 22:00:00,17.81,57.92,2.39
2023-05-07 23:00:00,18.71,54.93,2.68
2023-05-08 00:00:00,18.29,65.83,1.92
2023-05-08 01:00:00,16.87,58.15,2.41
2023-05-08 02:00:00,14.11,64.83,1.66
2023-05-08 03:00:00,15.58,71.7,1.75
2023-05-08 04:00:00,10.6,65.37,1.85
2023-05-08 05:00:00,11.55,75.43,0.61
2023-05-08 06:00:00,10.75,78.8,0.41
2023-05-08 07:00:00,11.26,76.21,0.61
2023-05-08 08:00:00,10.89,76.7,0.33
2023-05-08 09:00:00,10.91,81.94,0.1
2023-05-08 10:00:00,10.87,70.0,0.28
2023-05-08 11:00:00,10.26,76.18,0.37
2023-05-08 12:00:00,9.99,76.03,0.74
2023-05-08 13:00:00,15.91,68.72,0.47
2023-05-08 14:00:00,14.74,67.12,1.68
2023-05-08 15:00:00,16.3,62.91,1.49
2023-05-08 16:00:00,17.15,62.07,2.53
2023-05-08 17:00:00,16.49,53.11,2.21
2023-05-08 18:00:00,19.48,55.41,2.85
2023-05-08 19:00:00,20.58,56.01,2.26
2023-05-08 20:00:00,19.21,54.28,2.55
2023-05-08 21:00:00,19.86,53.88,2.8
2023-05-08 22:00:00,20.06,53.99,2.19
2023-05-08 23:00:00,18.3,60.88,2.37
2023-05-09 00:00:00,16.85,55.45,2.34
2023-05-09 01:00:00,17.99,65.26,2.25
2023-05-09 02:00:00,14.05,64.26,2.04
2023-05-09 03:00:00,14.09,70.94,1.56
2023-05-09 04:00:00,15.28,73.75,0.87
2023-05-09 05:00:00,9.6,73.27,0.91
2023-05-09 06:00:00,9.85,74.89,0.47
2023-05-09 07:00:00,7.81,80.96,0.11
2023-05-09 08:00:00,9.84,77.43,0.43
2023-05-09 09:00:00,11.53,78.97,0.67
2023-05-09 10:00:00,11.46,75.49,0.8
2023-05-09 11:00:00,13.27,77.65,0.1
2023-05-09 12:00:00,12.48,73.96,0.16
2023-05-09 13:00:00,16.46,64.43,0.61
2023-05-09 14:00:00,18.21,63.18,1.07
2023-05-09 15:00:00,15.83,56.81,2.24
2023-05-09 16:00:00,18.98,61.34,1.94
2023-05-09 17:00:00,19.23,56.79,2.2
2023-05-09 18:00:00,20.4,52.11,2.17
2023-05-09 19:00:00,19.92,54.62,2.38
2023-05-09 20:00:00,18.74,57.65,2.55
2023-05-09 21:00:00,21.25,53.54,2.6
2023-05-09 22:00:00,20.69,54.23,2.76
2023-05-09 23:00:00,21.74,55.15,2.4
2023-05-10 00:00:00,17.3,55.88,2.94
2023-05-10 01:00:00,17.82,59.92,2.35
2023-05-10 02:00:00,15.57,65.02,2.17
2023-05-10 03:00:00,15.88,69.31,1.11
2023-05-10 04:00:00,13.46,71.88,1.11
2023-05-10 05:00:00,13.52,70.65,0.73
2023-05-10 06:00:00,10.53,69.33,0.34
2023-05-10 07:00:00,9.9,73.9,0.95
2023-05-10 08:00:00,12.43,76.09,0.37
2023-05-10 09:00:00,10.38,75.94,0.1
2023-05-10 10:00:00,10.46,74.47,0.89
2023-05-10 11:00:00,12.4,72.32,0.7
2023-05-10 12:00:00,12.04,70.81,0.69
2023-05-10 13:00:00,13.79,72.85,1.1
2023-05-10 14:00:00,16.22,68.58,1.17
2023-05-10 15:00:00,18.0,58.31,1.01
2023-05-10 16:00:00,15.66,58.26,2.07
2023-05-10 17:00:00,18.98,50.11,2.13
2023-05-10 18:00:00,20.04,50.79,2.08
2023-05-10 19:00:00,19.64,53.87,2.0
2023-05-10 20:00:00,19.2,52.93,2.83
2023-05-10 21:00:00,21.76,46.45,2.87
2023-05-10 22:00:00,20.98,51.4,2.55
2023-05-10 23:00:00,19.77,54.46,2.64
2023-05-11 00:00:00,19.88,57.76,2.06
2023-05-11 01:00:00,16.36,60.42,1.99
2023-05-11 02:00:00,14.74,66.63,1.79
2023-05-11 03:00:00,13.64,64.93,1.14
2023-05-11 04:00:00,14.82,70.53,1.06
2023-05-11 05:00:00,12.35,71.41,1.07
2023-05-11 06:00:00,12.34,75.44,0.52
2023-05-11 07:00:00,12.03,75.18,0.55
2023-05-11 08:00:00,10.91,74.79,0.18
2023-05-11 09:00:00,11.88,80.44,0.34
2023-05-11 10:00:00,10.83,77.39,0.19
2023-05-11 11:00:00,10.67,74.77,0.1
2023-05-11 12:00:00,13.68,70.24,0.12
2023-05-11 13:00:00,15.25,67.95,0.9
2023-05-11 14:00:00,17.86,65.08,1.23
2023-05-11 15:00:00,17.46,56.29,1.77
2023-05-11 16:00:00,17.17,59.0,1.72
2023-05-11 17:00:00,18.93,57.06,2.06
2023-05-11 18:00:00,18.59,53.44,2.54
2023-05-11 19:00:00,20.96,53.37,2.8
2023-05-11 20:00:00,19.96,51.1,2.38
2023-05-11 21:00:00,22.18,50.23,2.69
2023-05-11 22:00:00,20.79,54.64,2.77
2023-05-11 23:00:00,19.83,50.68,2.44
2023-05-12 00:00:00,18.15,58.53,2.52
2023-05-12 01:00:00,18.21,62.71,2.39
2023-05-12 02:00:00,16.46,64.95,2.07
2023-05-12 03:00:00,13.69,67.4,1.62
2023-05-12 04:00:00,14.96,70.66,1.47
2023-05-12 05:00:00,12.83,67.49,1.13
2023-05-12 06:00:00,10.66,75.94,1.02
2023-05-12 07:00:00,11.63,74.73,0.1
2023-05-12 08:00:00,12.01,79.07,0.64
2023-05-12 09:00:00,9.55,73.52,0.5
2023-05-12 10:00:00,12.66,76.27,0.17
2023-05-12 11:00:00,12.19,71.62,0.1
2023-05-12 12:00:00,13.99,72.74,0.83
2023-05-12 13:00:00,15.85,66.36,0.55
2023-05-12 14:00:00,14.14,60.36,1.19
2023-05-12 15:00:00,16.73,58.51,1.43
2023-05-12 16:00:00,18.33,57.27,2.05
2023-05-12 17:00:00,22.4,53.66,2.25
2023-05-12 18:00:00,19.08,48.69,1.9
2023-05-12 19:00:00,19.41,54.83,2.41
2023-05-12 20:00:00,21.34,54.55,1.98
2023-05-12 21:00:00,22.05,50.28,2.7
2023-05-12 22:00:00,20.11,52.26,2.59
2023-05-12 23:00:00,19.61,54.92,2.58
2023-05-13 00:00:00,19.61,63.92,2.58
2023-05-13 01:00:00,18.58,63.99,2.48
2023-05-13 02:00:00,17.87,66.12,1.66
2023-05-13 03:00:00,15.02,64.01,1.17
2023-05-13 04:00:00,15.6,68.69,1.7
2023-05-13 05:00:00,12.02,73.74,0.97
2023-05-13 06:00:00,10.8,71.91,0.57
2023-05-13 07:00:00,10.07,76.96,0.69
2023-05-13 08:00:00,11.35,74.61,0.1
2023-05-13 09:00:00,12.27,77.16,0.28
2023-05-13 10:00:00,13.46,70.66,0.45
2023-05-13 11:00:00,11.86,74.12,0.53
2023-05-13 12:00:00,13.41,67.12,0.82
2023-05-13 13:00:00,14.69,66.14,0.84
2023-05-13 14:00:00,15.11,59.46,1.05
2023-05-13 15:00:00,17.0,57.71,1.51
2023-05-13 16:00:00,17.73,56.63,1.66
2023-05-13 17:00:00,19.7,56.16,1.9
2023-05-13 18:00:00,20.0,55.2,2.15
2023-05-13 19:00:00,22.11,57.49,2.21
2023-05-13 20:00:00,20.6,51.92,2.56
2023-05-13 21:00:00,23.91,49.76,3.08
2023-05-13 22:00:00,20.34,49.22,2.65
2023-05-13 23:00:00,19.97,61.91,2.27
2023-05-14 00:00:00,17.7,57.81,2.45
2023-05-14 01:00:00,17.16,63.75,1.77
2023-05-14 02:00:00,15.99,63.84,2.25
2023-05-14 03:00:00,14.43,66.84,1.95
2023-05-14 04:00:00,12.22,72.88,0.8
2023-05-14 05:00:00,13.31,66.71,0.65
2023-05-14 06:00:00,11.59,77.23,1.05
2023-05-14 07:00:00,10.79,72.24,0.45
2023-05-14 08:00:00,9.76,73.06,0.15
2023-05-14 09:00:00,11.99,80.59,0.72
2023-05-14 10:00:00,11.97,73.44,0.59
2023-05-14 11:00:00,11.28,68.88,0.39
2023-05-14 12:00:00,13.97,68.6,0.42
2023-05-14 13:00:00,16.17,64.05,0.77
2023-05-14 14:00:00,15.65,68.11,1.58
2023-05-14 15:00:00,18.6,63.34,1.4
2023-05-14 16:00:00,19.88,56.86,1.66
2023-05-14 17:00:00,21.39,62.03,1.99
2023-05-14 18:00:00,22.49,53.04,2.16
2023-05-14 19:00:00,21.41,52.66,2.76
2023-05-14 20:00:00,20.15,52.3,2.32
2023-05-14 21:00:00,21.49,58.15,2.7
2023-05-14 22:00:00,18.9,57.88,2.7
2023-05-14 23:00:00,21.85,47.1,2.64
2023-05-15 00:00:00,18.87,59.15,2.4
2023-05-15 01:00:00,17.98,65.34,1.77
2023-05-15 02:00:00,16.53,59.38,1.79
2023-05-15 03:00:00,14.5,60.77,1.56
2023-05-15 04:00:00,13.68,69.17,1.03
2023-05-15 05:00:00,14.43,70.63,1.43
2023-05-15 06:00:00,11.49,74.74,0.82
2023-05-15 07:00:00,11.88,74.11,0.53
2023-05-15 08:00:00,9.8,73.56,0.36
2023-05-15 09:00:00,11.45,69.84,0.1
2023-05-15 10:00:00,10.28,71.82,0.13
2023-05-15 11:00:00,13.69,70.69,0.46
2023-05-15 12:00:00,14.75,72.67,0.36
2023-05-15 13:00:00,13.35,68.65,0.66
2023-05-15 14:00:00,16.35,63.25,1.42
2023-05-15 15:00:00,18.29,59.53,1.51
2023-05-15 16:00:00,20.84,55.71,1.69
2023-05-15 17:00:00,18.49,55.83,2.23
2023-05-15 18:00:00,19.11,52.15,2.49
2023-05-15 19:00:00,23.01,50.65,2.16
2023-05-15 20:00:00,22.16,44.19,2.82
2023-05-15 21:00:00,22.35,53.4,2.4
2023-05-15 22:00:00,23.25,56.3,2.52
2023-05-15 23:00:00,19.75,53.05,2.52
2023-05-16 00:00:00,21.17,57.0,2.3
2023-05-16 01:00:00,19.03,62.59,1.64
2023-05-16 02:00:00,16.07,65.62,1.9
2023-05-16 03:00:00,15.4,67.21,1.52
2023-05-16 04:00:00,13.72,71.61,1.37
2023-05-16 05:00:00,11.59,71.33,1.25
2023-05-16 06:00:00,12.35,76.22,0.56
2023-05-16 07:00:00,12.1,79.89,0.35
2023-05-16 08:00:00,12.24,74.04,0.51
2023-05-16 09:00:00,11.32,73.13,0.42
2023-05-16 10:00:00,12.94,71.6,0.68
2023-05-16 11:00:00,12.54,77.69,0.34
2023-05-16 12:00:00,14.7,68.41,0.58
2023-05-16 13:00:00,15.74,68.76,0.54
2023-05-16 14:00:00,17.95,61.79,1.61
2023-05-16 15:00:00,19.13,63.48,1.92
2023-05-16 16:00:00,20.07,53.55,1.58
2023-05-16 17:00:00,22.27,59.61,1.91
2023-05-16 18:00:00,22.65,52.27,2.55
2023-05-16 19:00:00,23.42,51.68,2.08
2023-05-16 20:00:00,21.55,55.48,2.18
2023-05-16 21:00:00,23.4,52.75,3.01
2023-05-16 22:00:00,20.36,54.11,2.28
2023-05-16 23:00:00,21.28,58.94,2.45
2023-05-17 00:00:00,20.94,52.22,2.66
2023-05-17 01:00:00,17.68,65.04,2.61
2023-05-17 02:00:00,16.0,65.27,2.14
2023-05-17 03:00:00,16.33,66.89,1.77
2023-05-17 04:00:00,14.91,66.48,1.26
2023-05-17 05:00:00,12.29,73.96,1.03
2023-05-17 06:00:00,13.43,70.0,0.2
2023-05-17 07:00:00,12.26,75.4,0.49
2023-05-17 08:00:00,12.13,71.59,0.34
2023-05-17 09:00:00,12.02,76.23,0.1
2023-05-17 10:00:00,12.62,71.25,0.1
2023-05-17 11:00:00,14.37,70.02,0.49
2023-05-17 12:00:00,14.39,69.24,1.03
2023-05-17 13:00:00,13.64,71.74,0.94
2023-05-17 14:00:00,14.54,63.43,1.22
2023-05-17 15:00:00,16.91,61.63,1.91
2023-05-17 16:00:00,18.61,59.8,1.86
2023-05-17 17:00:00,21.07,49.09,1.63
2023-05-17 18:00:00,22.02,54.09,2.56
2023-05-17 19:00:00,20.8,55.71,2.76
2023-05-17 20:00:00,21.25,61.23,2.71
2023-05-17 21:00:00,22.97,52.44,2.57
2023-05-17 22:00:00,24.0,53.31,2.51
2023-05-17 23:00:00,20.23,56.26,2.68
2023-05-18 00:00:00,18.48,62.86,2.15
2023-05-18 01:00:00,19.92,62.54,1.46
2023-05-18 02:00:00,16.86,61.98,2.14
2023-05-18 03:00:00,16.28,60.73,1.44
2023-05-18 04:00:00,16.61,68.68,1.22
2023-05-18 05:00:00,11.47,73.76,0.84
2023-05-18 06:00:00,11.58,77.45,0.89
2023-05-18 07:00:00,12.02,71.02,0.39
2023-05-18 08:00:00,13.23,75.81,0.1
2023-05-18 09:00:00,11.62,73.21,0.38
2023-05-18 10:00:00,11.88,78.77,0.1
2023-05-18 11:00:00,14.03,71.82,0.98
2023-05-18 12:00:00,15.53,72.05,0.85
2023-05-18 13:00:00,15.99,70.46,0.97
2023-05-18 14:00:00,16.81,68.8,1.78
2023-05-18 15:00:00,17.38,60.21,1.15
2023-05-18 16:00:00,19.86,58.88,1.54
2023-05-18 17:00:00,21.4,53.17,1.77
2023-05-18 18:00:00,21.35,49.27,2.36
2023-05-18 19:00:00,22.71,54.47,2.35
2023-05-18 20:00:00,23.43,56.31,2.41
2023-05-18 21:00:00,23.67,56.7,2.34
2023-05-18 22:00:00,23.28,52.86,2.74
2023-05-18 23:00:00,20.98,53.4,2.5
2023-05-19 00:00:00,21.04,56.82,2.19
2023-05-19 01:00:00,18.36,58.11,1.92
2023-05-19 02:00:00,16.83,61.69,1.85
2023-05-19 03:00:00,16.33,68.11,1.26
2023-05-19 04:00:00,16.04,64.93,1.46
2023-05-19 05:00:00,13.84,72.44,0.75
2023-05-19 06:00:00,13.82,73.16,0.54
2023-05-19 07:00:00,13.98,76.89,0.14
2023-05-19 08:00:00,11.29,73.28,0.39
2023-05-19 09:00:00,14.58,72.46,0.1
2023-05-19 10:00:00,13.42,74.98,0.56
2023-05-19 11:00:00,13.31,73.12,0.52
2023-05-19 12:00:00,14.97,67.74,0.59
2023-05-19 13:00:00,15.56,66.76,0.77
2023-05-19 14:00:00,18.63,63.69,0.86
2023-05-19 15:00:00,17.22,57.01,1.55
2023-05-19 16:00:00,18.87,60.61,1.83
2023-05-19 17:00:00,20.18,58.58,2.0
2023-05-19 18:00:00,22.05,54.65,2.46
2023-05-19 19:00:00,22.2,53.4,2.6
2023-05-19 20:00:00,21.2,56.97,2.69
2023-05-19 21:00:00,21.66,48.78,3.01
2023-05-19 22:00:00,21.7,51.57,2.2
2023-05-19 23:00:00,22.66,53.68,2.13
2023-05-20 00:00:00,20.44,59.19,2.67
2023-05-20 01:00:00,16.58,59.27,2.38
2023-05-20 02:00:00,18.29,66.96,1.47
2023-05-20 03:00:00,16.81,68.79,1.15
2023-05-20 04:00:00,15.14,69.31,1.08
2023-05-20 05:00:00,13.3,77.07,1.21
2023-05-20 06:00:00,11.14,70.23,0.45
2023-05-20 07:00:00,13.3,72.71,0.49
2023-05-20 08:00:00,13.76,68.54,0.57
2023-05-20 09:00:00,13.05,71.5,0.1
2023-05-20 10:00:00,13.9,73.12,0.13
2023-05-20 11:00:00,13.51,70.71,0.1
2023-05-20 12:00:00,13.29,70.79,0.68
2023-05-20 13:00:00,18.18,63.78,1.01
2023-05-20 14:00:00,17.43,64.06,1.17
2023-05-20 15:00:00,18.61,61.14,1.87
2023-05-20 16:00:00,20.33,60.62,1.82
2023-05-20 17:00:00,20.38,53.8,1.89
2023-05-20 18:00:00,21.59,55.72,2.97
2023-05-20 19:00:00,23.04,56.33,2.39
2023-05-20 20:00:00,20.79,50.04,2.4
2023-05-20 21:00:00,20.45,55.65,2.42
2023-05-20 22:00:00,20.13,46.25,2.39
2023-05-20 23:00:00,22.06,50.35,3.15
2023-05-21 00:00:00,19.62,57.71,2.33
2023-05-21 01:00:00,18.57,62.62,2.3
2023-05-21 02:00:00,18.58,65.01,2.18
2023-05-21 03:00:00,17.12,71.06,1.43
2023-05-21 04:00:00,14.56,69.08,0.99
2023-05-21 05:00:00,13.24,75.05,0.61
2023-05-21 06:00:00,12.76,79.16,0.88
2023-05-21 07:00:00,14.05,75.03,0.66
2023-05-21 08:00:00,11.34,73.64,0.27
2023-05-21 09:00:00,12.79,72.37,0.52
2023-05-21 10:00:00,11.27,71.32,0.55
2023-05-21 11:00:00,15.88,68.0,0.63
2023-05-21 12:00:00,15.92,64.49,0.56
2023-05-21 13:00:00,16.16,69.21,0.55
2023-05-21 14:00:00,19.11,59.88,1.37
2023-05-21 15:00:00,18.55,59.29,0.94
2023-05-21 16:00:00,20.7,55.34,1.77
2023-05-21 17:00:00,20.21,55.21,2.14
2023-05-21 18:00:00,23.71,50.1,1.75
2023-05-21 19:00:00,22.57,52.67,2.53
2023-05-21 20:00:00,21.14,53.41,2.55
2023-05-21 21:00:00,22.32,49.73,2.96
2023-05-21 22:00:00,21.57,54.99,2.1
2023-05-21 23:00:00,18.98,58.77,2.18
2023-05-22 00:00:00,20.87,61.05,2.38
2023-05-22 01:00:00,18.36,59.93,2.11
2023-05-22 02:00:00,18.37,59.97,1.82
2023-05-22 03:00:00,16.55,67.64,1.43
2023-05-22 04:00:00,17.51,69.76,1.43
2023-05-22 05:00:00,14.64,73.09,1.06
2023-05-22 06:00:00,13.65,77.15,0.62
2023-05-22 07:00:00,13.54,77.63,0.82
2023-05-22 08:00:00,11.79,77.49,0.34
2023-05-22 09:00:00,10.61,79.93,0.1
2023-05-22 10:00:00,13.12,71.65,0.1
2023-05-22 11:00:00,12.11,73.06,0.4
2023-05-22 12:00:00,15.42,65.8,0.3
2023-05-22 13:00:00,17.05,70.0,1.52
2023-05-22 14:00:00,17.03,61.78,1.25
2023-05-22 15:00:00,18.56,58.29,1.86
2023-05-22 16:00:00,20.7,60.05,1.56
2023-05-22 17:00:00,18.55,58.91,2.58
2023-05-22 18:00:00,23.22,51.03,2.49
2023-05-22 19:00:00,21.31,55.02,2.12
2023-05-22 20:00:00,25.27,49.94,3.07
2023-05-22 21:00:00,21.23,54.41,2.48
2023-05-22 22:00:00,21.84,49.94,3.22
2023-05-22 23:00:00,20.76,56.08,3.01
2023-05-23 00:00:00,19.04,55.87,2.43
2023-05-23 01:00:00,19.35,61.18,2.04
2023-05-23 02:00:00,18.25,63.95,1.89
2023-05-23 03:00:00,15.61,70.13,1.32
2023-05-23 04:00:00,16.67,66.83,1.59
2023-05-23 05:00:00,15.47,72.25,0.85
2023-05-23 06:00:00,14.73,72.95,0.66
2023-05-23 07:00:00,13.16,80.15,0.6
2023-05-23 08:00:00,13.14,70.42,0.1
2023-05-23 09:00:00,13.61,76.33,0.77
2023-05-23 10:00:00,11.92,70.55,0.91
2023-05-23 11:00:00,14.82,71.59,0.19
2023-05-23 12:00:00,18.62,65.75,1.33
2023-05-23 13:00:00,17.15,74.17,0.59
2023-05-23 14:00:00,18.12,62.12,1.27
2023-05-23 15:00:00,20.27,60.73,1.65
2023-05-23 16:00:00,20.16,54.9,1.31
2023-05-23 17:00:00,21.9,58.52,1.86
2023-05-23 18:00:00,21.2,49.65,2.29
2023-05-23 19:00:00,22.37,52.34,2.47
2023-05-23 20:00:00,23.3,53.07,2.82
2023-05-23 21:00:00,22.06,51.03,2.12
2023-05-23 22:00:00,22.72,53.74,2.56
2023-05-23 23:00:00,20.52,54.07,2.29
2023-05-24 00:00:00,21.05,56.56,2.16
2023-05-24 01:00:00,18.72,61.35,2.09
2023-05-24 02:00:00,16.53,63.04,1.89
2023-05-24 03:00:00,16.28,66.79,1.92
2023-05-24 04:00:00,17.6,64.25,1.22
2023-05-24 05:00:00,13.74,69.79,1.15
2023-05-24 06:00:00,13.82,69.46,1.45
2023-05-24 07:00:00,13.62,70.17,0.35
2023-05-24 08:00:00,12.42,75.84,0.33
2023-05-24 09:00:00,15.29,75.17,0.1
2023-05-24 10:00:00,15.36,74.14,0.33
2023-05-24 11:00:00,15.15,67.16,0.19
2023-05-24 12:00:00,17.57,70.9,0.75
2023-05-24 13:00:00,15.17,64.99,0.58
2023-05-24 14:00:00,19.11,62.13,1.66
2023-05-24 15:00:00,21.01,58.8,1.48
2023-05-24 16:00:00,22.1,57.61,2.21
2023-05-24 17:00:00,21.54,55.2,2.38
2023-05-24 18:00:00,24.57,58.5,2.53
2023-05-24 19:00:00,23.35,54.49,2.17
2023-05-24 20:00:00,23.62,49.62,2.39
2023-05-24 21:00:00,23.95,55.24,2.53
2023-05-24 22:00:00,23.87,51.06,2.74
2023-05-24 23:00:00,22.5,56.88,2.33
2023-05-25 00:00:00,20.95,52.11,2.41
2023-05-25 01:00:00,19.17,66.95,1.59
2023-05-25 02:00:00,21.42,63.61,1.58
2023-05-25 03:00:00,17.74,68.58,1.27
2023-05-25 04:00:00,16.05,70.74,1.06
2023-05-25 05:00:00,15.89,63.72,0.78
2023-05-25 06:00:00,15.61,70.61,0.57
2023-05-25 07:00:00,14.65,73.43,0.64
2023-05-25 08:00:00,14.64,74.53,0.37
2023-05-25 09:00:00,12.94,81.67,0.44
2023-05-25 10:00:00,13.88,75.58,0.13
2023-05-25 11:00:00,15.06,68.8,0.21
2023-05-25 12:00:00,15.89,74.16,1.11
2023-05-25 13:00:00,17.39,65.8,0.97
2023-05-25 14:00:00,20.3,64.09,0.66
2023-05-25 15:00:00,18.18,58.94,1.47
2023-05-25 16:00:00,21.7,52.39,1.82
2023-05-25 17:00:00,22.51,50.85,1.74
2023-05-25 18:00:00,24.48,51.46,2.46
2023-05-25 19:00:00,25.14,47.92,2.31
2023-05-25 20:00:00,22.28,54.71,2.76
2023-05-25 21:00:00,24.17,50.15,2.19
2023-05-25 22:00:00,23.43,54.32,2.53
2023-05-25 23:00:00,21.45,54.35,2.45
2023-05-26 00:00:00,19.84,58.3,2.28
2023-05-26 01:00:00,20.6,60.24,1.77
2023-05-26 02:00:00,18.74,63.26,1.69
2023-05-26 03:00:00,18.5,59.99,1.02
2023-05-26 04:00:00,16.98,68.45,1.09
2023-05-26 05:00:00,14.26,69.42,1.02
2023-05-26 06:00:00,13.05,79.58,0.75
2023-05-26 07:00:00,13.02,78.46,0.13
2023-05-26 08:00:00,13.63,77.17,0.1
2023-05-26 09:00:00,15.28,78.86,0.26
2023-05-26 10:00:00,14.91,73.17,0.28
2023-05-26 11:00:00,17.06,71.97,0.58
2023-05-26 12:00:00,14.57,70.42,0.32
2023-05-26 13:00:00,15.16,67.44,0.7
2023-05-26 14:00:00,19.35,57.41,1.12
2023-05-26 15:00:00,20.79,58.98,1.46
2023-05-26 16:00:00,20.76,58.13,2.24
2023-05-26 17:00:00,22.77,55.0,2.17
2023-05-26 18:00:00,23.02,53.67,2.5
2023-05-26 19:00:00,24.23,54.84,2.4
2023-05-26 20:00:00,22.66,51.57,2.58
2023-05-26 21:00:00,25.49,53.19,2.63
2023-05-26 22:00:00,20.78,51.93,2.7
2023-05-26 23:00:00,23.02,56.58,2.53
2023-05-27 00:00:00,24.19,53.73,2.52
2023-05-27 01:00:00,22.39,56.31,2.67
2023-05-27 02:00:00,20.12,59.29,1.47
2023-05-27 03:00:00,17.74,63.62,1.61
2023-05-27 04:00:00,15.98,72.56,0.82
2023-05-27 05:00:00,14.25,67.49,0.38
2023-05-27 06:00:00,14.63,77.58,0.38
2023-05-27 07:00:00,13.3,74.01,0.58
2023-05-27 08:00:00,13.66,73.34,0.42
2023-05-27 09:00:00,13.57,72.76,0.64
2023-05-27 10:00:00,15.16,75.72,0.28
2023-05-27 11:00:00,17.99,70.19,0.25
2023-05-27 12:00:00,18.05,70.08,0.53
2023-05-27 13:00:00,16.54,70.75,1.16
2023-05-27 14:00:00,19.6,60.46,1.22
2023-05-27 15:00:00,21.37,57.56,1.26
2023-05-27 16:00:00,18.83,58.98,2.01
2023-05-27 17:00:00,21.77,51.32,2.44
2023-05-27 18:00:00,24.23,49.38,2.17
2023-05-27 19:00:00,22.86,49.56,3.18
2023-05-27 20:00:00,26.25,51.47,3.11
2023-05-27 21:00:00,23.54,53.52,2.55
2023-05-27 22:00:00,24.55,51.2,2.17
2023-05-27 23:00:00,22.51,56.38,2.71
2023-05-28 00:00:00,20.61,60.36,2.17
2023-05-28 01:00:00,19.25,61.74,2.4
2023-05-28 02:00:00,18.23,60.54,1.82
2023-05-28 03:00:00,19.28,66.13,1.5
2023-05-28 04:00:00,16.32,68.96,1.01
2023-05-28 05:00:00,15.85,67.24,0.92
2023-05-28 06:00:00,14.21,76.45,0.94
2023-05-28 07:00:00,12.68,75.91,0.41
2023-05-28 08:00:00,12.95,71.92,0.49
2023-05-28 09:00:00,12.33,73.54,0.13
2023-05-28 10:00:00,15.53,75.76,0.6
2023-05-28 11:00:00,16.38,71.41,0.23
2023-05-28 12:00:00,17.16,75.63,0.1
2023-05-28 13:00:00,19.89,64.28,0.73
2023-05-28 14:00:00,19.4,61.15,1.1
2023-05-28 15:00:00,19.56,57.32,1.09
2023-05-28 16:00:00,20.84,61.89,1.98
2023-05-28 17:00:00,22.51,51.06,2.0
2023-05-28 18:00:00,23.27,48.79,2.01
2023-05-28 19:00:00,24.35,56.33,2.91
2023-05-28 20:00:00,26.19,54.2,2.66
2023-05-28 21:00:00,22.96,54.96,2.26
2023-05-28 22:00:00,23.1,53.8,2.63
2023-05-28 23:00:00,21.88,52.09,2.38
2023-05-29 00:00:00,19.86,52.8,3.11
2023-05-29 01:00:00,19.33,65.58,1.3
2023-05-29 02:00:00,19.09,60.27,1.96
2023-05-29 03:00:00,17.36,68.1,1.4
2023-05-29 04:00:00,17.22,71.73,0.94
2023-05-29 05:00:00,15.64,68.4,1.01
2023-05-29 06:00:00,13.4,64.89,1.0
2023-05-29 07:00:00,14.8,74.15,0.39
2023-05-29 08:00:00,13.56,78.02,0.1
2023-05-29 09:00:00,13.03,74.75,0.39
2023-05-29 10:00:00,13.99,74.81,0.65
2023-05-29 11:00:00,15.4,69.26,0.2
2023-05-29 12:00:00,17.84,68.22,0.87
2023-05-29 13:00:00,18.14,67.02,1.21
2023-05-29 14:00:00,20.15,62.93,1.26
2023-05-29 15:00:00,19.79,61.62,1.45
2023-05-29 16:00:00,21.4,56.04,1.74
2023-05-29 17:00:00,24.14,51.03,2.37
2023-05-29 18:00:00,22.66,52.98,1.91
2023-05-29 19:00:00,25.62,50.24,3.03
2023-05-29 20:00:00,23.8,52.83,2.63
2023-05-29 21:00:00,23.41,50.35,2.71
2023-05-29 22:00:00,23.99,55.7,2.24
2023-05-29 23:00:00,24.04,55.07,2.11
2023-05-30 00:00:00,22.02,56.61,2.42
2023-05-30 01:00:00,20.16,60.77,2.37
2023-05-30 02:00:00,19.56,65.46,1.49
2023-05-30 03:00:00,17.73,67.62,1.27
2023-05-30 04:00:00,16.47,67.4,0.94
2023-05-30 05:00:00,16.64,70.26,0.75
2023-05-30 06:00:00,15.45,77.81,0.28
2023-05-30 07:00:00,17.56,73.7,0.36
2023-05-30 08:00:00,14.71,71.72,0.15
2023-05-30 09:00:00,13.31,76.4,0.36
2023-05-30 10:00:00,14.94,76.96,1.14
2023-05-30 11:00:00,16.81,72.3,0.88
2023-05-30 12:00:00,18.05,67.5,0.1
